route_id,service_id,trip_id,trip_headsign,trip_destination,trip_short_name,trip_route_name,direction_id,pub_dir_id,block_id,rm_block_id,shape_id
440-77,20200523-Mixed-04,716-RL-440.2S-1733-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,716,716-RL,4400249
436-77,20200523-Mixed-04,712-RL-436.3N-1720-20200523-Mixed-04,"436 46TH ST LRT","46TH ST LRT",436,436,1,Northbound,712,712-RL,4360097
436-77,20200523-Mixed-04,712-RL-436.0N-1540-20200523-Mixed-04,"436 46TH ST LRT","46TH ST LRT",436,436,1,Northbound,712,712-RL,4360095
440-77,20200523-Mixed-04,716-RL-440.2S-1603-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,716,716-RL,4400249
436-77,20200523-Mixed-04,704-RL-436.0S-0618-20200523-Mixed-04,"436 DODD & OPPERMAN","DODD & OPPERMAN",436,436,0,Southbound,704,704-RL,4360096
440-77,20200523-Mixed-04,701-RL-440.2N-0733-20200523-Mixed-04,"440V VA MEDICAL CENTER","VA MEDICAL CENTER",440V,440V,1,Northbound,701,701-RL,4400278
436-77,20200523-Mixed-04,702-RL-436.0S-0548-20200523-Mixed-04,"436 DODD & OPPERMAN","DODD & OPPERMAN",436,436,0,Southbound,702,702-RL,4360096
440-77,20200523-Mixed-04,701-RL-440.2N-0603-20200523-Mixed-04,"440V VA MEDICAL CENTER","VA MEDICAL CENTER",440V,440V,1,Northbound,701,701-RL,4400278
444-77,20200523-Mixed-04,818-RL-444.1N-2135-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,818,818-RL,4440300
444-77,20200523-Mixed-04,800-RL-444.2N-1404-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,800,800-RL,4440301
444-77,20200523-Mixed-04,810-RL-444.1N-1431-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,810,810-RL,4440300
444-77,20200523-Mixed-04,811-RL-444.2N-1502-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,811,811-RL,4440301
444-77,20200523-Mixed-04,818-RL-444.1N-1530-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,818,818-RL,4440300
444-77,20200523-Mixed-04,800-RL-444.2N-1602-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,800,800-RL,4440301
444-77,20200523-Mixed-04,810-RL-444.1N-1630-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,810,810-RL,4440300
444-77,20200523-Mixed-04,811-RL-444.2N-1702-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,811,811-RL,4440301
444-77,20200523-Mixed-04,818-RL-444.1N-1730-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,818,818-RL,4440300
444-77,20200523-Mixed-04,800-RL-444.2N-1802-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,800,800-RL,4440301
444-77,20200523-Mixed-04,810-RL-444.1N-1835-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,810,810-RL,4440300
444-77,20200523-Mixed-04,811-RL-444.2N-1907-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,811,811-RL,4440301
444-77,20200523-Mixed-04,818-RL-444.1N-1935-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,818,818-RL,4440300
444-77,20200523-Mixed-04,810-RL-444.2N-2037-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,810,810-RL,4440301
444-77,20200523-Mixed-04,782-RL-444.1N-1131-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,782,782-RL,4440300
444-77,20200523-Mixed-04,800-RL-444.2N-1204-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,800,800-RL,4440301
444-77,20200523-Mixed-04,802-RL-444.1N-1231-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,802,802-RL,4440300
444-77,20200523-Mixed-04,761-RL-444.2N-1304-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,761,761-RL,4440301
444-77,20200523-Mixed-04,782-RL-444.1N-1331-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,782,782-RL,4440300
444-77,20200523-Mixed-04,761-RL-444.2N-1104-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,761,761-RL,4440301
444-77,20200523-Mixed-04,782-RL-444.1N-0931-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,782,782-RL,4440300
444-77,20200523-Mixed-04,758-RL-444.2N-1004-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,758,758-RL,4440301
444-77,20200523-Mixed-04,753-RL-444.1N-1031-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,753,753-RL,4440300
444-77,20200523-Mixed-04,753-RL-444.1N-0831-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,753,753-RL,4440300
444-77,20200523-Mixed-04,761-RL-444.2N-0904-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,761,761-RL,4440301
444-77,20200523-Mixed-04,752-RL-444.1N-0731-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,752,752-RL,4440300
444-77,20200523-Mixed-04,758-RL-444.2N-0804-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,758,758-RL,4440301
444-77,20200523-Mixed-04,761-RL-444.1N-0655-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,761,761-RL,4440300
444-77,20200523-Mixed-04,753-RL-444.1N-0628-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,753,753-RL,4440300
444-77,20200523-Mixed-04,758-RL-444.1N-0600-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,758,758-RL,4440300
444-77,20200523-Mixed-04,752-RL-444.1N-0530-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,752,752-RL,4440300
444-77,20200523-Mixed-04,751-RL-444.1N-0500-20200523-Mixed-04,"444 MALL OF AMERICA","MALL OF AMERICA",444,444,1,Northbound,751,751-RL,4440300
444-77,20200523-Mixed-04,818-RL-444.1S-2240-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,818,818-RL,4440288
444-77,20200523-Mixed-04,818-RL-444.1S-1836-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,818,818-RL,4440288
444-77,20200523-Mixed-04,800-RL-444.2S-1906-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,800,800-RL,4440289
444-77,20200523-Mixed-04,810-RL-444.1S-1936-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,810,810-RL,4440288
444-77,20200523-Mixed-04,811-RL-444.2S-2006-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,811,811-RL,4440289
444-77,20200523-Mixed-04,818-RL-444.1S-2040-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,818,818-RL,4440288
444-77,20200523-Mixed-04,810-RL-444.1S-2140-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,810,810-RL,4440288
444-77,20200523-Mixed-04,810-RL-444.1S-1736-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,810,810-RL,4440288
444-77,20200523-Mixed-04,811-RL-444.2S-1806-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,811,811-RL,4440289
444-77,20200523-Mixed-04,800-RL-444.2S-1306-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,800,800-RL,4440289
444-77,20200523-Mixed-04,802-RL-444.1S-1336-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,802,802-RL,4440288
444-77,20200523-Mixed-04,807-RL-444.2S-1406-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,807,807-RL,4440289
444-77,20200523-Mixed-04,782-RL-444.1S-1436-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,782,782-RL,4440288
444-77,20200523-Mixed-04,800-RL-444.2S-1506-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,800,800-RL,4440289
444-77,20200523-Mixed-04,810-RL-444.1S-1536-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,810,810-RL,4440288
444-77,20200523-Mixed-04,811-RL-444.2S-1606-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,811,811-RL,4440289
444-77,20200523-Mixed-04,818-RL-444.1S-1636-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,818,818-RL,4440288
444-77,20200523-Mixed-04,800-RL-444.2S-1706-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,800,800-RL,4440289
444-77,20200523-Mixed-04,758-RL-444.2S-1106-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,758,758-RL,4440289
444-77,20200523-Mixed-04,753-RL-444.1S-1136-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,753,753-RL,4440288
444-77,20200523-Mixed-04,761-RL-444.2S-1206-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,761,761-RL,4440289
444-77,20200523-Mixed-04,782-RL-444.1S-1236-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,782,782-RL,4440288
444-77,20200523-Mixed-04,761-RL-444.2S-1006-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,761,761-RL,4440289
444-77,20200523-Mixed-04,782-RL-444.1S-1036-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,782,782-RL,4440288
444-77,20200523-Mixed-04,753-RL-444.1S-0936-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,753,753-RL,4440288
444-77,20200523-Mixed-04,761-RL-444.2S-0806-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,761,761-RL,4440289
444-77,20200523-Mixed-04,782-RL-444.1S-0836-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,782,782-RL,4440288
444-77,20200523-Mixed-04,758-RL-444.2S-0906-20200523-Mixed-04,"444C BURNSVILLE CENTER","BURNSVILLE CENTER",444C,444C,0,Southbound,758,758-RL,4440289
444-77,20200523-Mixed-04,752-RL-444.1S-0636-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,752,752-RL,4440288
444-77,20200523-Mixed-04,758-RL-444.1S-0706-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,758,758-RL,4440288
444-77,20200523-Mixed-04,753-RL-444.1S-0736-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,753,753-RL,4440288
444-77,20200523-Mixed-04,761-RL-444.1S-0606-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,761,761-RL,4440288
444-77,20200523-Mixed-04,753-RL-444.1S-0524-20200523-Mixed-04,"444A SAVAGE PARK & RIDE","SAVAGE PARK & RIDE",444A,444A,0,Southbound,753,753-RL,4440288
446-77,20200523-Mixed-04,804-RL-446.0N-1903-20200523-Mixed-04,"446 46TH ST LRT","46TH ST LRT",446,446,1,Northbound,804,804-RL,4460150
446-77,20200523-Mixed-04,803-RL-446.4N-2003-20200523-Mixed-04,"446S EAGAN STATION","EAGAN STATION",446S,446S,1,Northbound,803,803-RL,4460153
446-77,20200523-Mixed-04,804-RL-446.0N-1703-20200523-Mixed-04,"446 46TH ST LRT","46TH ST LRT",446,446,1,Northbound,804,804-RL,4460150
446-77,20200523-Mixed-04,807-RL-446.0N-1733-20200523-Mixed-04,"446 46TH ST LRT","46TH ST LRT",446,446,1,Northbound,807,807-RL,4460150
