stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
01258,1258,"Galaxie Av at 153 St SE corner",,  44.727040, -93.207331,,,0,
01260,1260,"Garrett Av at Co Rd 42 SE corner",,  44.731747, -93.212527,,,0,
01273,1273,"McAndrews Rd at Foliage Av SW corner",,  44.760025, -93.202647,,,0,
01274,1274,"McAndrews Rd at Flagstaff Av S corner",,  44.761841, -93.197207,,,0,
01275,1275,"McAndrews Rd at Zoo Blvd S corner",,  44.761867, -93.192277,,,0,
01305,1305,"McAndrews Rd at Zoo Blvd NE corner",,  44.762127, -93.192088,,,0,
01306,1306,"McAndrews Rd at Flagstaff Av NE corner",,  44.762112, -93.196963,,,0,
01307,1307,"McAndrews Rd at Foliage Av NE corner",,  44.760289, -93.202547,,,0,
01319,1319,"Garrett Av at 151 St NW corner",,  44.730690, -93.212672,,,0,
01321,1321,"Galaxie Av at 153 St NW corner",,  44.727238, -93.207629,,,0,
01322,1322,"Galaxie Av at 157 St NW corner",,  44.723145, -93.207575,,,0,place_157G
01325,1325,"147 St at Cedar Av NW corner",,  44.735207, -93.218088,,,0,
01326,1326,"147 St at Pennock Av NE corner",,  44.735215, -93.222842,,,0,
01327,1327,"147 St at Pennock Av SE corner",,  44.735112, -93.222735,,,0,
01328,1328,"147 St at Glenda Dr SW corner",,  44.735104, -93.218943,,,0,
01331,1331,"Minnesota Zoo",,  44.766571, -93.194217,,,0,
01382,1382,"Blackhawk Rd at Deer Hills Trl NW corner",,  44.801602, -93.196765,,,0,
01387,1387,"Hwy 62 at Lexington Av NE corner",,  44.883881, -93.146662,,,0,
01388,1388,"Hwy 62 at Lexington Av SW corner",,  44.883542, -93.146977,,,0,
01389,1389,"Burnsville Center at SE Entrance",,  44.743012, -93.285902,,,0,
01390,1390,"145 St at Chili Av NE corner (Chippendale Av AX)",,  44.739193, -93.135478,,,0,
01391,1391,"145 St at Chippendale Av SW corner (Chili Av AX)",,  44.739083, -93.136225,,,0,
01392,1392,"145 St at Cimarron Av N corner",,  44.739186, -93.140437,,,0,
01393,1393,"145 St at Cimarron Av SW corner",,  44.739083, -93.140696,,,0,
01394,1394,"147 St at Diamond Path SW corner",,  44.736988, -93.156214,,,0,
01395,1395,"2 Av S at 2 St S SE corner",,  44.981484, -93.264574,,,0,
01399,1399,"Diamond Pth at 147 St NW corner",,  44.737126, -93.156153,,,0,
01404,1404,"Nicollet Av at Cobblestone Ct NW corner (TJ Maxx)",,  44.747917, -93.277974,,,0,
01413,1413,"Embry Pth at Upper 147th St NW corner",,  44.735920, -93.173411,,,0,
01426,1426,"Galaxie Av at Founders NW corner",,  44.725503, -93.207659,,,0,
01450,1450,"82 St at 28 Av NW corner (28 Av LRT Station)",,  44.855279, -93.232859,,,0,
01451,1451,"Smith Ave opp Smith Av Ramp (at 5th St)",,  44.946393, -93.102503,,,0,
01452,1452,"Smith Av Ramp (at Kellogg Blvd)",,  44.945774, -93.103472,,,0,
01459,1459,"Co Rd 42 at Ewing Av SW corner",,  44.746266, -93.327670,,,0,
01460,1460,"Co Rd 42 at Morgan Av SE corner",,  44.746334, -93.305033,,,0,
01462,1462,"Hwy 13 at River Hills Dr NE corner",,  44.802250, -93.230998,,,0,
01463,1463,"Diffley Rd at Metcalf JHS",,  44.804745, -93.225802,,,0,place_DFME
01464,1464,"Co Rd 42 at Newton Av NE corner",,  44.746521, -93.307803,,,0,
01467,1467,"145 St at Diamond Pth SE corner",,  44.739178, -93.154856,,,0,
01468,1468,"145 St at Davenport Av S corner",,  44.739102, -93.151972,,,0,
01469,1469,"145 St at Shannon Pkwy SW corner",,  44.739087, -93.146578,,,0,
01470,1470,"145 St at Cameo Av SW corner",,  44.739151, -93.128283,,,0,
01473,1473,"145 St at Shannon Pkwy NE corner",,  44.739216, -93.145724,,,0,
01474,1474,"145 St at Davenport Av NE corner",,  44.739193, -93.151598,,,0,
01475,1475,"145 St at Diamond Pth NE corner",,  44.739296, -93.155688,,,0,
01477,1477,"157 St at Gladstone Pth N corner (420/479 only)",,  44.721104, -93.216387,,,0,place_AVTS
01480,1480,"157 St at Garrett Dr SW corner",,  44.722187, -93.213572,,,0,
01481,1481,"157 St at Gateway Pth S corner",,  44.723000, -93.211245,,,0,
01482,1482,"2 Av S at 10 St S NE corner",,  44.973172, -93.271555,,,0,
01483,1483,"2 Av S at 8 St S NE corner",,  44.975102, -93.269946,,,0,
01484,1484,"2 Av S at 6 St S NE corner",,  44.977078, -93.268275,,,0,
01485,1485,"2 Av S at 4 St S NE corner",,  44.978978, -93.266672,,,0,
01486,1486,"Marquette Av S at 3 St S SW corner",,  44.979905, -93.267992,,,0,
01487,1487,"Marquette Av S at 5 St S SW corner",,  44.977913, -93.269572,,,0,
01488,1488,"Marquette Av S at 7 St S SW corner",,  44.976029, -93.271227,,,0,
01489,1489,"Marquette Av S at 9 St S SW corner",,  44.974137, -93.272845,,,0,
01490,1490,"Marquette Av S at 11 St S SW corner",,  44.972119, -93.274455,,,0,
01493,1493,"Johnny Cake Ridge Rd at 140 St NW corner",,  44.746750, -93.187144,,,0,
01494,1494,"142 St at Johnny Cake Ridge Rd SE corner",,  44.742390, -93.186602,,,0,
01495,1495,"142 St at Everest Av SW corner",,  44.742390, -93.184084,,,0,
01496,1496,"142 St at Euclid Av SW corner",,  44.742775, -93.179507,,,0,
01499,1499,"Apple Valley Transitway Station NB",,  44.725468, -93.217577,,,0,place_AVTS
01500,1500,"Apple Valley Transitway Station SB",,  44.725747, -93.217913,,,0,place_AVTS
01502,1502,"Garrett Av at 153 St NE corner (opp Post Office)",,  44.727482, -93.211192,,,0,
01505,1505,"147 St at Garrett Av SW corner",,  44.734971, -93.211062,,,0,
01509,1509,"Garrett Av at 153 St NW corner (Post Office)",,  44.727303, -93.211375,,,0,
01510,1510,"153 St at Office Max NE corner (Target/Best Buy)",,  44.727806, -93.214602,,,0,
01512,1512,"153 St at Office Max SE corner (Target/Best Buy)",,  44.727509, -93.214541,,,0,
01519,1519,"147 St at Glazier Av (W) N corner",,  44.735077, -93.216227,,,0,
01521,1521,"Cedar Av at 147 St NE corner (Caribou Coffee)",,  44.735890, -93.217486,,,0,place_CE47
01525,1525,"122 St at Parkwood Dr NE corner",,  44.781331, -93.258059,,,0,
01526,1526,"Burnhaven Dr at Regent Ln NW corn (Stone Village)",,  44.741375, -93.289530,,,0,
01527,1527,"Burnhaven Dr at Executive Dr NE corner",,  44.740650, -93.287043,,,0,
01529,1529,"Travelers Trl at Madison Trlway Apt SW corner (NS)",,  44.777335, -93.271742,,,0,
01531,1531,"Travelers Trl at Portland Av SW corner",,  44.779885, -93.266764,,,0,
01533,1533,"Travelers Trl at Parkwood Dr SW corner",,  44.781216, -93.258448,,,0,
01535,1535,"Travelers Trl at Portland Av NE corner",,  44.780129, -93.266489,,,0,
01537,1537,"Travelers Trl at Meadowood Ln NW corner",,  44.777929, -93.271375,,,0,
01541,1541,"Cedar Grove Transit Station",,  44.812534, -93.218066,,,0,
01549,1549,"Nicols Rd at Diffley Rd NE corner",,  44.805024, -93.217845,,,0,
01550,1550,"Nicols Rd at Sapphire Ln SE corner",,  44.808865, -93.217860,,,0,
01551,1551,"Nicols Rd at Sapphire Ln W corner",,  44.808892, -93.218020,,,0,
01578,1578,"Rosemount Plaza (SB Burma MB 145th/146th)",,  44.738358, -93.124784,,,0,
01579,1579,"Broadway St at Farmer's Market W side",,  44.949773, -93.084805,,,0,
01583,1583,"Broadway St at 5th St SE corner (Farmer's Market)",,  44.950142, -93.084973,,,0,
01598,1598,"Cedar Ave at 140 St SW corner (BRT)",,  44.746919, -93.217861,,,0,place_14CE
01601,1601,"ProAct Entrance",,  44.839950, -93.143423,,,0,
01605,1605,"Northview Park Rd at Elrene Rd SE corner",,  44.813867, -93.119620,,,0,
01607,1607,"Rahn Rd at Cedar Grove Pkwy SW corner",,  44.815884, -93.209509,,,0,
01611,1611,"St Paul Union Depot (dropoff)",,  44.947113, -93.085866,,,0,
01612,1612,"St Paul Union Depot Gate A",,  44.947120, -93.085849,,,0,
01613,1613,"Rosemount Transit Station (Burnley Av NS 145th St)",,  44.738816, -93.123802,,,0,
01620,1620,"VA Medical Center at Visitors Entrance",,  44.901760, -93.204212,,,0,
01621,1621,"Veterans Dr at VA Medical Ctr Stn SW corn",,  44.902303, -93.202231,,,0,
01622,1622,"Veterans Dr at VA Medical Center Sta NW corn",,  44.902402, -93.202275,,,0,
01623,1623,"140 St at Galaxie Av SE corner",,  44.746424, -93.207317,,,0,
01624,1624,"140 St at Galaxie Av NE corner",,  44.746528, -93.207318,,,0,
01629,1629,"Cedar Av at 147 St NW corner",,  44.735497, -93.217924,,,0,place_CE47
01631,1631,"136 St at Burnsville Pkwy NE corner (non-public)",,  44.757089, -93.305359,,,0,
01632,1632,"140 St at Fountain Av/Fleetwood Av S corn",,  44.746452, -93.200221,,,0,
01633,1633,"140 St at Flagstaff SW corner",,  44.746455, -93.195078,,,0,
01634,1634,"140 St at Flagstaff Av NE corner",,  44.746559, -93.194823,,,0,
01635,1635,"140 St at Fountain Av NE corner",,  44.746551, -93.201847,,,0,
01636,1636,"147 St at Flagstaff SW corner",,  44.736366, -93.197967,,,0,
01637,1637,"147 St at Foliage SW corner",,  44.735766, -93.202507,,,0,
01638,1638,"147 St at Dory SW corner",,  44.737576, -93.160023,,,0,
01639,1639,"147 St at Easter SW corner",,  44.736382, -93.166085,,,0,
01640,1640,"147 St at Galaxie/Florence S corner",,  44.735223, -93.206606,,,0,
01641,1641,"147 St at Johnny Cake Ridge Rd SW corner",,  44.737239, -93.187184,,,0,
01642,1642,"147 St at Flagstaff NE corner",,  44.736463, -93.197734,,,0,
01643,1643,"147 St at Foliage NE corner",,  44.735872, -93.202254,,,0,
01644,1644,"147 St at Dory NE corner",,  44.737728, -93.159825,,,0,
01645,1645,"147 St at Easter NE corner",,  44.736542, -93.165898,,,0,
01646,1646,"147 St at Florence/Galaxie N corner",,  44.735429, -93.206792,,,0,
01647,1647,"147 St at Johnny Cake Ridge Rd NW corner",,  44.737343, -93.187184,,,0,
01650,1650,"Embry Pth at Upper 147th NE corner",,  44.735865, -93.173303,,,0,
01651,1651,"Embry Pth at 147 St SE corner",,  44.737340, -93.169846,,,0,
01652,1652,"Embry Pth at 147 St SW corner",,  44.737366, -93.170059,,,0,
01653,1653,"Galaxie Av at 151 St SE corner",,  44.730531, -93.207313,,,0,
01654,1654,"Galaxie Av at 157 St NE corner",,  44.723139, -93.207437,,,0,
01655,1655,"Galaxie Av at 151 St NW corner",,  44.730751, -93.207609,,,0,
01656,1656,"Johnny Cake Ridge Rd at 144 St SE corner",,  44.739644, -93.186977,,,0,
01657,1657,"Johnny Cake Ridge Rd at Ellice/131 St E corner",,  44.757847, -93.186714,,,0,
01658,1658,"Johnny Cake Ridge Rd at Falcon Ridge MS SE corner",,  44.760477, -93.186749,,,0,
01659,1659,"Johnny Cake Ridge Rd at 144 St W corner",,  44.739826, -93.187123,,,0,
01660,1660,"Johnny Cake Ridge Rd at Ellice Trl NW corner",,  44.757431, -93.186864,,,0,
01661,1661,"Johnny Cake Ridge Rd at Falcon Ridge Trl NW corner",,  44.760657, -93.186897,,,0,
01662,1662,"McAndrews Rd at Galaxie Av SW corner",,  44.759692, -93.207302,,,0,
01665,1665,"Upper 147 St at Pilot Knob Rd SE corner",,  44.735743, -93.176617,,,0,
01666,1666,"Upper 147 St at Pilot Knob Rd NE corner",,  44.735847, -93.176616,,,0,
01674,1674,"140 St at Granite Av N corner",,  44.746552, -93.219545,,,0,place_14CE
01677,1677,"143 St at Irving Av S corner (before Irving)",,  44.742753, -93.298195,,,0,
01678,1678,"143 St at Irving Av NE corner",,  44.742862, -93.297945,,,0,
01680,1680,"Argenta Tr at Upper 85 St SW corner",,  44.825390, -93.106199,,,0,
01681,1681,"Lexington Av at Falcon Wy NE corner",,  44.823411, -93.146796,,,0,
01682,1682,"Denmark Av at Duckwood Dr SW corner",,  44.826000, -93.159647,,,0,
01683,1683,"Denmark Av at Duckwood Dr NE corner",,  44.826481, -93.159507,,,0,
01685,1685,"Wescott Rd at Denmark Av NW corner",,  44.819092, -93.157996,,,0,
01686,1686,"Denmark Av at Wescott Rd NE corner",,  44.819441, -93.157568,,,0,
01687,1687,"Denmark Av at Duckwood Dr SE corner",,  44.825727, -93.159495,,,0,
01688,1688,"Lexington Av at Falcon Wy NW corner",,  44.823363, -93.146942,,,0,
01689,1689,"Lexington Av at Duckwood SW corner",,  44.825886, -93.146966,,,0,
01690,1690,"Galaxie Av at Co Rd 42 NE corner",,  44.733104, -93.207290,,,0,
01691,1691,"147 St at Garrett Av N corner",,  44.735176, -93.210867,,,0,
01692,1692,"147 St at Glazier Av SE corner",,  44.734849, -93.215881,,,0,
01694,1694,"Galaxie Av at Dakota County NW corner (NS)",,  44.733102, -93.207618,,,0,
01698,1698,"Cedar Grove Pkwy at Cedar Grove Ln SW corner",,  44.813079, -93.215355,,,0,
01699,1699,"Cedar Grove Pkwy at Cedar Grove Ln NE corner",,  44.813264, -93.215221,,,0,
01700,1700,"Denmark Av at Tamarac Point SE corner",,  44.829694, -93.159541,,,0,
01701,1701,"Denmark Av at Town Center Dr SW corner",,  44.832272, -93.159711,,,0,
01702,1702,"Denmark Av at Tamarac Point AX",,  44.829921, -93.159690,,,0,
01703,1703,"Denmark Av at Duckwood Dr NW corner",,  44.826365, -93.159652,,,0,
01705,1705,"Mystic Lake Bus Entrance",,  44.730902, -93.471523,,,0,
01707,1707,"12 St S at Hennepin Av SE corner",,  44.974292, -93.280020,,,0,
01711,1711,"Southbridge Crossings Park & Ride",,  44.779223, -93.408273,,,0,
01714,1714,"11 St S at Harmon Pl SE corner",,  44.974176, -93.278108,,,0,
01715,1715,"4 Av S at 7 St S NW corner",,  44.974696, -93.266776,,,0,
01716,1716,"Old Carriage Rd AX Walmart Driveway SW corner",,  44.777763, -93.416461,,,0,
01719,1719,"4 Av S at 3 St S NW corner",,  44.978532, -93.263531,,,0,
01720,1720,"4 Av S at 5 St NW corner",,  44.976612, -93.265152,,,0,
01721,1721,"12 St S at Yale PL NW corner",,  44.973072, -93.279032,,,0,
01722,1722,"12 St S at Nicollet Mall SE corner",,  44.972050, -93.276510,,,0,
01723,1723,"Marschall Road Transit Station",,  44.775992, -93.506572,,,0,
01725,1725,"St. Francis Av. BTWN Marschall/Sarazin (Hospital)",,  44.770143, -93.502667,,,0,
01728,1728,"Fuller St at 1 Av W NW corner",,  44.798457, -93.528357,,,0,
01730,1730,"6 Av W at Town Square Mall (Movie Theater)",,  44.785486, -93.553637,,,0,
01731,1731,"Fuller St at Thomas (Shakopee Community Center)",,  44.784987, -93.528519,,,0,
01733,1733,"Vierling Dr at Pine Tree Ln SW corner",,  44.782333, -93.483349,,,0,
01736,1736,"Canterbury Rd S at WorkForce Center (before drive)",,  44.792182, -93.469932,,,0,
01741,1741,"Vierling Dr at Pine Tree Ln N corner",,  44.782516, -93.483210,,,0,
01744,1744,"Hwy 55 at Lone Oak Rd. NE corner",,  44.848201, -93.126209,,,0,
01753,1753,"6 St at Wall St NW corner",,  44.950612, -93.086734,,,0,
01761,1761,"Plato Blvd at Eva St NE corner",,  44.939192, -93.080275,,,0,
01762,1762,"Plato Blvd at Eva St SW corner",,  44.938914, -93.080428,,,0,
01763,1763,"Robert St at Fillmore Av SE corner",,  44.941275, -93.084873,,,0,
01764,1764,"Robert St at Fillmore Av NW corner",,  44.941379, -93.085128,,,0,
01765,1765,"Marschall Rd at Vierling Dr SE corner",,  44.781067, -93.505200,,,0,
01766,1766,"Marschall Rd at 10th Av SE corner",,  44.788261, -93.506143,,,0,
01767,1767,"Marschall Rd at Eagle Creek Blvd. SE corner",,  44.793653, -93.507981,,,0,
01768,1768,"Marschall Rd at 4th Av SE corner",,  44.797279, -93.507932,,,0,
01769,1769,"1st Av at Marschall Rd NW corner",,  44.800821, -93.509453,,,0,
01770,1770,"1st Av at Hueber Park before crosswalk",,  44.799322, -93.523068,,,0,
01771,1771,"1st Av at Fuller St NE corner",,  44.798515, -93.528131,,,0,
01774,1774,"Holmes St at 4th Av NW corner",,  44.795637, -93.526056,,,0,
01775,1775,"Holmes St at 10th Av NW corner",,  44.788429, -93.524593,,,0,
01779,1779,"1 Av at Marschall Rd SW corner",,  44.800725, -93.509365,,,0,
01780,1780,"Marschall Rd at 4 Av NW corner",,  44.797459, -93.508082,,,0,
01781,1781,"Marschall Rd at Gorman St NW corner",,  44.793890, -93.508127,,,0,
01782,1782,"Marschall Rd at 10 Av NW corner",,  44.788399, -93.506363,,,0,
01783,1783,"Marschall Rd at Vierling Dr SW corner",,  44.781022, -93.505348,,,0,
01784,1784,"Marschall Rd at 17 Av NW corner",,  44.773837, -93.505430,,,0,
01786,1786,"17 Av at Sarazin St SW corner",,  44.773653, -93.500315,,,0,
01787,1787,"Vierling Dr at Ramsey St SE corner",,  44.781024, -93.503569,,,0,
01788,1788,"Vierling Dr at 12 Av SE corner",,  44.784978, -93.480953,,,0,
01789,1789,"12 Av at Secretariat Dr SW corner (3rd Seagate dr)",,  44.784952, -93.475428,,,0,
01790,1790,"12 Av at Canterbury Rd SW corner",,  44.784968, -93.469818,,,0,
01791,1791,"12 Av at Park Pl SW corner",,  44.784906, -93.458512,,,0,
01792,1792,"Valley Park Dr at 11 Av SE corner",,  44.787636, -93.451089,,,0,
01793,1793,"Valley Indust. Blvd S at Valley Park Dr NW corner",,  44.791088, -93.451341,,,0,
01794,1794,"Valley Indust. Blvd S at Canterbury Rd NE corner",,  44.794753, -93.469727,,,0,
01795,1795,"Canterbury Rd at 12 Av NW corner",,  44.785110, -93.469766,,,0,
01796,1796,"Canterbury Rd at Dean Lakes Blvd NW corner",,  44.779086, -93.469638,,,0,
01798,1798,"Southbridge Pkwy at Old Carriage Ct NW corner",,  44.775760, -93.417424,,,0,
01801,1801,"Dean Lakes Tr at Coneflower Ln SE corner",,  44.777325, -93.464753,,,0,
01802,1802,"Dean Lakes Blvd at Canterbury Rd NE corner",,  44.779050, -93.469438,,,0,
01803,1803,"Canterbury Rd at 12 Av SE corner",,  44.784930, -93.469617,,,0,
01804,1804,"Vierling Dr at 12 Av SW corner",,  44.785002, -93.481095,,,0,
01819,1819,"Cedar St at 5 St (before skyway)",,  44.945972, -93.093020,,,0,
01821,1821,"Wabasha St at 4 St SE corner",,  44.944820, -93.093530,,,0,
01824,1824,"Cedar Grove Transit Station NB (Online)",,  44.812370, -93.219714,,,0,
01825,1825,"Cedar Grove Transit Station SB (Online)",,  44.812401, -93.219675,,,0,
01826,1826,"Vierling Dr at HyVee Entrance SE corner",,  44.780482, -93.537658,,,0,
01829,1829,"Commerce Dr at Alorica",,  44.873163, -93.170016,,,0,
01830,1830,"Burnhaven Dr at 143 St NE corner",,  44.743715, -93.293757,,,0,
01831,1831,"Burnhaven Dr at 143 St NW corner",,  44.743607, -93.294085,,,0,
01832,1832,"Holmes St at 10th Av NE Corner",,  44.790042, -93.524485,,,0,
01833,1833,"Holmes St at 4th Av SE Corner",,  44.795475, -93.525869,,,0,
01834,1834,"Fuller St at Thomas Av NE Corner",,  44.785078, -93.528590,,,0,
01835,1835,"Vierling Dr Opp Hy Vee",,  44.780923, -93.540795,,,0,
01837,1837,"Amazon West Entrance",,  44.800815, -93.491999,,,0,
01838,1838,"123 St W at Princeton Ave SW Corner",,  44.778352, -93.342079,,,0,
01839,1839,"123 St W at Ottawa Ave NW Corner",,  44.778462, -93.340498,,,0,
01840,1840,"Washington Ave at Valley View NE Corner",,  44.873849, -93.398706,,,0,
01841,1841,"Washington Ave at Valley View NW Corner",,  44.874101, -93.398874,,,0,
01842,1842,"Optum Way at Optum Cir NE Corner",,  44.890865, -93.417802,,,0,
01843,1843,"Optum Way at Optum Cir NW Corner",,  44.890870, -93.417975,,,0,
01844,1844,"Mall of America Transit Station Gate F",,  44.854264, -93.238593,,,0,
01845,1845,"Mall of America Red Line Gate E",,  44.853919, -93.238584,,,0,
01847,1847,"3 Av S at 11 St S NW corner",,  44.971488, -93.271278,,,0,
52523,52523,"Bren Rd E at Blue Circle Dr NE corner",,  44.895600, -93.405316,,,0,
place_14CE,,"140th St & Cedar Ave",,44.748079,-93.217578,,,1,
place_157G,,"157th & Galaxie",,44.723054,-93.207522,,,1,
place_AVTS,,"Apple Valley Transit Station",,44.725469,-93.217192,,,1,
place_BHPR,,"Blackhawk P&R",,44.791645,-93.198771,,,1,
place_BTST,,"Burnsville Transit Station",,44.778813,-93.276049,,,1,
place_CE47,,"Cedar & 147th (BRT)",,44.735146,-93.217624,,,1,
place_DFME,,"Diffley Rd @ Metcalf JHS",,44.804841,-93.226214,,,1,
place_EATS,,"Eagan Transit Station",,44.831925,-93.166537,,,1,
place_PHPR,,"Palomino Hills P&R",,44.764639,-93.219859,,,1,
